"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"Latitude_WGS84_en";"Name_en";"AdmArea_en";"District_en";"Location_en";"NumberOfAccessPoints_en";"WiFiName_en";"CoverageArea_en";"FunctionFlag_en";"AccessFlag_en";"Password_en";"Longitude_WGS84_en";"geodata_center";"geoarea";
"55.747141903";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 54/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.582968338";"276298235";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.747046033";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 54/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.583226722";"276298236";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.74706106";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 54/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.582971269";"276298239";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.747814703";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 54/2, строение 8";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.584425635";"276298240";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.747400592";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 55/32";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.585141637";"276298241";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.751572669";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 9, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597896849";"276298242";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.751581833";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 9, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597912454";"276298243";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.759888728";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Армянский переулок, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.6365643";"276298244";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.759888552";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Армянский переулок, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.636548369";"276298245";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.759376386";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Армянский переулок, дом 9, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.637363076";"276298246";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.762320125";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Архангельский переулок, дом 11/16, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.638647004";"276298247";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.762310966";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Архангельский переулок, дом 11/16, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.638631386";"276298249";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.761079779";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Архангельский переулок, дом 7, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.637813666";"276298250";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.777233631";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Астраханский переулок, дом 1/15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639944716";"276298252";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.777223943";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Астраханский переулок, дом 1/15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639881277";"276298253";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.746543023";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Большой Афанасьевский переулок, дом 15, строение 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597344401";"276298254";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.746525058";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Большой Афанасьевский переулок, дом 15, строение 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597345045";"276298255";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.747676288";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, Большой Афанасьевский переулок, дом 16/8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597431193";"276298256";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.748978404";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, Большой Афанасьевский переулок, дом 22";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597352605";"276298257";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
