"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geodata_center";"geoarea";
"55.748649309";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 43";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.58901582";"276298234";"{""coordinates"":[37.58901582,55.748649309],""type"":""Point""}";"";
"55.747956571";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 45/24";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.588164557";"276298235";"{""coordinates"":[37.588164557,55.747956571],""type"":""Point""}";"";
"55.748174363";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 47/23";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.587567197";"276298236";"{""coordinates"":[37.587567197,55.748174363],""type"":""Point""}";"";
"55.74774523";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 51, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.586196612";"276298239";"{""coordinates"":[37.586196612,55.74774523],""type"":""Point""}";"";
"55.747141903";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 54/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.582968338";"276298240";"{""coordinates"":[37.582968338,55.747141903],""type"":""Point""}";"";
"55.747046033";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 54/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.583226722";"276298241";"{""coordinates"":[37.583226722,55.747046033],""type"":""Point""}";"";
"55.74706106";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 54/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.582971269";"276298242";"{""coordinates"":[37.582971269,55.74706106],""type"":""Point""}";"";
"55.747814703";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 54/2, строение 8";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.584425635";"276298243";"{""coordinates"":[37.584425635,55.747814703],""type"":""Point""}";"";
"55.747400592";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 55/32";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.585141637";"276298244";"{""coordinates"":[37.585141637,55.747400592],""type"":""Point""}";"";
"55.751572669";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 9, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597896849";"276298245";"{""coordinates"":[37.597896849,55.751572669],""type"":""Point""}";"";
"55.751581833";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 9, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597912454";"276298246";"{""coordinates"":[37.597912454,55.751581833],""type"":""Point""}";"";
"55.759888728";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Армянский переулок, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.6365643";"276298247";"{""coordinates"":[37.6365643,55.759888728],""type"":""Point""}";"";
"55.759888552";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Армянский переулок, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.636548369";"276298249";"{""coordinates"":[37.636548369,55.759888552],""type"":""Point""}";"";
"55.759376386";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Армянский переулок, дом 9, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.637363076";"276298250";"{""coordinates"":[37.637363076,55.759376386],""type"":""Point""}";"";
